VOTOS,PORCENTAJE,CARGO_POSTULADO,ESTADO,MUNICIPIO,PARROQUIA,CENTRO,CENTRO_NOMBRE,MESA,ADJUDICADO,PRIMER_NOMBRE,PRIMER_APELLIDO,PORCENTAJE_ABSTENCIÓN,PORCENTAJE_ACTAS,PORCENTAJE_ACTAS_ESCRUTADAS,PORCENTAJE_ACTAS_VÁLIDAS,PORCENTAJE_ELECTORES_ACTAS_TX,PORCENTAJE_ELECTORES_INSCRITOS,PORCENTAJE_VOTANTES_ESCRUTADOS,PORCENTAJE_VOTOS_ESCRUTADOS,PORCENTAJE_VOTOS_NULOS,PORCENTAJE_VOTOS_VÁLIDOS,VOTOS_ABSTENCIÓN,VOTOS_ACTAS,VOTOS_ACTAS_ESCRUTADAS,VOTOS_ACTAS_VÁLIDAS,VOTOS_ELECTORES_ACTAS_TX,VOTOS_ELECTORES_INSCRITOS,VOTOS_VOTANTES_ESCRUTADOS,VOTOS_ESCRUTADOS,VOTOS_NULOS,VOTOS_VÁLIDOS
20,5.29%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,OMAR,RIVERO,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
18,4.76%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,IRMA,GARCIA,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
13,3.44%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,HUMBERTO,CHIRINOS,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
6,1.59%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,GUERRA,LUIS,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
1,0.26%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,MORAYMA,BARRANCO,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
1,0.26%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,ROMERO,JOSE,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
0,0.00%,ALCALDE,16,8,1,160801011,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,3,NO,MIGUEL,HERRERA,53.86%,100%,100%,100%,100%,100%,46.14%,100%,2.83%,97.17%,454,1,1,1,843,843,389,389,11,378
92,51.69%,GOBERNADOR,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,SIMON,BRICEÑO,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
69,38.76%,GOBERNADOR,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,SI,PRIMITIVO,CEDEÑO,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
7,3.93%,GOBERNADOR,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,MARIA,MARTINEZ,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
5,2.81%,GOBERNADOR,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,JOSE,RUIZ,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
4,2.25%,GOBERNADOR,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,ANTONIA,MUÑOZ,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
1,0.56%,GOBERNADOR,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,YMARA,GARCIA,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
0,0.00%,GOBERNADOR,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,HERMES,CORTEZ,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
0,0.00%,GOBERNADOR,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,GONZALEZ,ORNOBIS,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
92,51.69%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,GUSTAVO,RATTIA,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
71,39.89%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,SI,ONOFRIO,CAVALLO,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
6,3.37%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,IRMA,GARCIA,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
4,2.25%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,OMAR,RIVERO,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
2,1.12%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,GUERRA,LUIS,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
1,0.56%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,MIGUEL,HERRERA,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
1,0.56%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,HUMBERTO,CHIRINOS,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
1,0.56%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,AGUILAR,AMALIA,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
0,0.00%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,MORAYMA,BARRANCO,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
0,0.00%,ALCALDE,16,8,1,160801019,ESCUELA BOLIVARIANA EL JOBAL,1,NO,ROMERO,JOSE,44.38%,100%,100%,100%,100%,100%,55.63%,100%,0%,100%,142,1,1,1,320,320,178,178,0,178
156,50.00%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,ANTONIA,MUÑOZ,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
110,35.26%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,SI,PRIMITIVO,CEDEÑO,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
32,10.26%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,SIMON,BRICEÑO,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
8,2.56%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,JOSE,RUIZ,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
5,1.60%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,MARIA,MARTINEZ,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
1,0.32%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,GONZALEZ,ORNOBIS,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
0,0.00%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,HERMES,CORTEZ,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
0,0.00%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,YMARA,GARCIA,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
153,49.04%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,AGUILAR,AMALIA,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
111,35.58%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,SI,ONOFRIO,CAVALLO,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
35,11.22%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,GUSTAVO,RATTIA,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
7,2.24%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,OMAR,RIVERO,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
5,1.60%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,HUMBERTO,CHIRINOS,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
1,0.32%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,IRMA,GARCIA,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
0,0.00%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,MIGUEL,HERRERA,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
0,0.00%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,MORAYMA,BARRANCO,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
0,0.00%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,GUERRA,LUIS,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
0,0.00%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,1,NO,ROMERO,JOSE,44.89%,100%,100%,100%,100%,100%,55.11%,100%,0.32%,99.68%,255,1,1,1,568,568,313,313,1,312
129,45.10%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,ANTONIA,MUÑOZ,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
90,31.47%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,SI,PRIMITIVO,CEDEÑO,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
47,16.43%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,SIMON,BRICEÑO,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
11,3.85%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,JOSE,RUIZ,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
8,2.80%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,MARIA,MARTINEZ,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
1,0.35%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,YMARA,GARCIA,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
0,0.00%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,HERMES,CORTEZ,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
0,0.00%,GOBERNADOR,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,GONZALEZ,ORNOBIS,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
122,42.66%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,AGUILAR,AMALIA,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
96,33.57%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,SI,ONOFRIO,CAVALLO,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
52,18.18%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,GUSTAVO,RATTIA,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
8,2.80%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,OMAR,RIVERO,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
4,1.40%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,HUMBERTO,CHIRINOS,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
2,0.70%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,IRMA,GARCIA,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
2,0.70%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,GUERRA,LUIS,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
0,0.00%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,MIGUEL,HERRERA,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
0,0.00%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,MORAYMA,BARRANCO,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
0,0.00%,ALCALDE,16,8,1,160801021,ESCUELA BOLIVARIANA JOSE BENIGNO DORANTE,2,NO,ROMERO,JOSE,47.54%,100%,100%,100%,100%,100%,52.46%,100%,0.69%,99.31%,261,1,1,1,549,549,288,288,2,286
124,56.11%,GOBERNADOR,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,SI,PRIMITIVO,CEDEÑO,62.73%,100%,100%,100%,100%,100%,37.27%,100%,0%,100%,372,1,1,1,593,593,221,221,0,221
30,13.57%,GOBERNADOR,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,SIMON,BRICEÑO,62.73%,100%,100%,100%,100%,100%,37.27%,100%,0%,100%,372,1,1,1,593,593,221,221,0,221
29,13.12%,GOBERNADOR,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,ANTONIA,MUÑOZ,62.73%,100%,100%,100%,100%,100%,37.27%,100%,0%,100%,372,1,1,1,593,593,221,221,0,221
25,11.31%,GOBERNADOR,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,JOSE,RUIZ,62.73%,100%,100%,100%,100%,100%,37.27%,100%,0%,100%,372,1,1,1,593,593,221,221,0,221
9,4.07%,GOBERNADOR,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,MARIA,MARTINEZ,62.73%,100%,100%,100%,100%,100%,37.27%,100%,0%,100%,372,1,1,1,593,593,221,221,0,221
2,0.90%,GOBERNADOR,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,YMARA,GARCIA,62.73%,100%,100%,100%,100%,100%,37.27%,100%,0%,100%,372,1,1,1,593,593,221,221,0,221
2,0.90%,GOBERNADOR,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,GONZALEZ,ORNOBIS,62.73%,100%,100%,100%,100%,100%,37.27%,100%,0%,100%,372,1,1,1,593,593,221,221,0,221
0,0.00%,GOBERNADOR,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,HERMES,CORTEZ,62.73%,100%,100%,100%,100%,100%,37.27%,100%,0%,100%,372,1,1,1,593,593,221,221,0,221
119,55.61%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,SI,ONOFRIO,CAVALLO,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
34,15.89%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,GUSTAVO,RATTIA,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
24,11.21%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,OMAR,RIVERO,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
20,9.35%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,HUMBERTO,CHIRINOS,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
6,2.80%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,AGUILAR,AMALIA,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
5,2.34%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,IRMA,GARCIA,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
3,1.40%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,ROMERO,JOSE,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
2,0.93%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,GUERRA,LUIS,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
1,0.47%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,MIGUEL,HERRERA,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
0,0.00%,ALCALDE,16,8,1,160801009,ESCUELA BOLIVARIANA LAS CARAMAS NUMERO 422,1,NO,MORAYMA,BARRANCO,62.73%,100%,100%,100%,100%,100%,37.27%,100%,3.17%,96.83%,372,1,1,1,593,593,221,221,7,214
134,57.51%,GOBERNADOR,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,SI,PRIMITIVO,CEDEÑO,62.24%,100%,100%,100%,100%,100%,37.76%,100%,0%,100%,384,1,1,1,617,617,233,233,0,233
37,15.88%,GOBERNADOR,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,SIMON,BRICEÑO,62.24%,100%,100%,100%,100%,100%,37.76%,100%,0%,100%,384,1,1,1,617,617,233,233,0,233
33,14.16%,GOBERNADOR,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,ANTONIA,MUÑOZ,62.24%,100%,100%,100%,100%,100%,37.76%,100%,0%,100%,384,1,1,1,617,617,233,233,0,233
15,6.44%,GOBERNADOR,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,MARIA,MARTINEZ,62.24%,100%,100%,100%,100%,100%,37.76%,100%,0%,100%,384,1,1,1,617,617,233,233,0,233
8,3.43%,GOBERNADOR,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,JOSE,RUIZ,62.24%,100%,100%,100%,100%,100%,37.76%,100%,0%,100%,384,1,1,1,617,617,233,233,0,233
2,0.86%,GOBERNADOR,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,HERMES,CORTEZ,62.24%,100%,100%,100%,100%,100%,37.76%,100%,0%,100%,384,1,1,1,617,617,233,233,0,233
2,0.86%,GOBERNADOR,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,YMARA,GARCIA,62.24%,100%,100%,100%,100%,100%,37.76%,100%,0%,100%,384,1,1,1,617,617,233,233,0,233
2,0.86%,GOBERNADOR,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,GONZALEZ,ORNOBIS,62.24%,100%,100%,100%,100%,100%,37.76%,100%,0%,100%,384,1,1,1,617,617,233,233,0,233
128,55.90%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,SI,ONOFRIO,CAVALLO,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
36,15.72%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,GUSTAVO,RATTIA,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
34,14.85%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,AGUILAR,AMALIA,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
9,3.93%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,OMAR,RIVERO,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
9,3.93%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,ROMERO,JOSE,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
7,3.06%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,IRMA,GARCIA,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
2,0.87%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,HUMBERTO,CHIRINOS,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
2,0.87%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,MORAYMA,BARRANCO,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
2,0.87%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,GUERRA,LUIS,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
0,0.00%,ALCALDE,16,8,1,160801020,ESCUELA BOLIVARIANA PARICUA,1,NO,MIGUEL,HERRERA,62.24%,100%,100%,100%,100%,100%,37.76%,100%,1.72%,98.28%,384,1,1,1,617,617,233,233,4,229
211,44.14%,GOBERNADOR,16,8,1,160801006,ESCUELA BOLIVARIANA TUREN,1,NO,SIMON,BRICEÑO,49.47%,100%,100%,100%,100%,100%,50.53%,100%,0.62%,99.38%,471,1,1,1,952,952,481,481,3,478
154,32.22%,GOBERNADOR,16,8,1,160801006,ESCUELA BOLIVARIANA TUREN,1,SI,PRIMITIVO,CEDEÑO,49.47%,100%,100%,100%,100%,100%,50.53%,100%,0.62%,99.38%,471,1,1,1,952,952,481,481,3,478
36,7.53%,GOBERNADOR,16,8,1,160801006,ESCUELA BOLIVARIANA TUREN,1,NO,ANTONIA,MUÑOZ,49.47%,100%,100%,100%,100%,100%,50.53%,100%,0.62%,99.38%,471,1,1,1,952,952,481,481,3,478
30,6.28%,GOBERNADOR,16,8,1,160801006,ESCUELA BOLIVARIANA TUREN,1,NO,MARIA,MARTINEZ,49.47%,100%,100%,100%,100%,100%,50.53%,100%,0.62%,99.38%,471,1,1,1,952,952,481,481,3,478
18,3.77%,GOBERNADOR,16,8,1,160801006,ESCUELA BOLIVARIANA TUREN,1,NO,GONZALEZ,ORNOBIS,49.47%,100%,100%,100%,100%,100%,50.53%,100%,0.62%,99.38%,471,1,1,1,952,952,481,481,3,478
17,3.56%,GOBERNADOR,16,8,1,160801006,ESCUELA BOLIVARIANA TUREN,1,NO,JOSE,RUIZ,49.47%,100%,100%,100%,100%,100%,50.53%,100%,0.62%,99.38%,471,1,1,1,952,952,481,481,3,478
11,2.30%,GOBERNADOR,16,8,1,160801006,ESCUELA BOLIVARIANA TUREN,1,NO,YMARA,GARCIA,49.47%,100%,100%,100%,100%,100%,50.53%,100%,0.62%,99.38%,471,1,1,1,952,952,481,481,3,478
1,0.21%,GOBERNADOR,16,8,1,160801006,ESCUELA BOLIVARIANA TUREN,1,NO,HERMES,CORTEZ,49.47%,100%,100%,100%,100%,100%,50.53%,100%,0.62%,99.38%,471,1,1,1,952,952,481,481,3,478
